average_slowdown,mean_completion_time,p95_completion_time,utilization,task_failure_rate,tasks_arrived,tasks_failed,scenario,severity,severity_rank,method,seed,degradation_pct
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,low,1,heuristic_sjf_bestfit,3,62.93263097246797
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,medium,2,heuristic_sjf_bestfit,3,62.93263097246797
8.022048611111112,24.916666666666668,62.0,0.4016927083333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,heuristic_sjf_bestfit,3,90.16008889254704
4.459722222222223,15.322916666666666,76.5,0.505859375,0.28125,96.0,27.0,clean,clean,0,deeprm_inspired_pg,3,0.0
4.8118272569444445,17.3203125,79.75,0.47127278645833337,0.3033854166666667,96.0,29.125,observation_noise,low,1,deeprm_inspired_pg,3,7.895223450638412
5.058203125,17.73046875,81.875,0.48087565104166663,0.3033854166666667,96.0,29.125,observation_noise,medium,2,deeprm_inspired_pg,3,13.419690127686065
5.99474826388889,20.346354166666664,84.28125,0.42830403645833337,0.36588541666666663,96.0,35.125,observation_noise,high,3,deeprm_inspired_pg,3,34.41976798505139
4.053819444444444,13.84375,73.5,0.5852864583333334,0.23958333333333334,96.0,23.0,reward_corruption,low,1,deeprm_inspired_pg,3,-9.101526004360045
3.0107638888888886,11.34375,65.5,0.5930989583333334,0.17708333333333334,96.0,17.0,reward_corruption,medium,2,deeprm_inspired_pg,3,-32.48987854251014
17.380381944444444,51.729166666666664,88.0,0.061197916666666664,0.9166666666666666,96.0,88.0,reward_corruption,high,3,deeprm_inspired_pg,3,289.7189349112425
3.6244055258192223,9.773972065984879,49.18124999999998,0.353759765625,0.1736537748224712,83.625,14.875,distribution_shift,low,1,deeprm_inspired_pg,3,-18.730240467460618
6.076259983091365,16.67018710122465,69.71249999999999,0.46337890625,0.268251726968252,107.375,29.375,distribution_shift,medium,2,deeprm_inspired_pg,3,36.24749884228533
9.413611097584178,26.75974630189929,83.06875,0.5213216145833334,0.4944836759376003,147.875,73.75,distribution_shift,high,3,deeprm_inspired_pg,3,111.08065992714442
5.027213541666667,19.395833333333332,84.6875,0.4102376302083333,0.33984375,96.0,32.625,co_tenant_interference,low,1,deeprm_inspired_pg,3,12.724813142323246
5.4515190972222225,20.326822916666664,85.625,0.4055989583333333,0.3567708333333333,96.0,34.25,co_tenant_interference,medium,2,deeprm_inspired_pg,3,22.238983182809076
6.917730034722222,23.565104166666668,87.1875,0.3826497395833333,0.41796875,96.0,40.125,co_tenant_interference,high,3,deeprm_inspired_pg,3,55.11571550918714
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,low,1,deeprm_inspired_pg,3,14.029897228277765
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,medium,2,deeprm_inspired_pg,3,14.029897228277765
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,high,3,deeprm_inspired_pg,3,14.029897228277765
3.0597439236111112,11.493489583333332,65.5,0.5890299479166667,0.1796875,96.0,17.25,clean,clean,0,plain_dqn,3,0.0
5.493207465277778,17.149739583333336,78.84375,0.5177408854166666,0.2981770833333333,96.0,28.625,observation_noise,low,1,plain_dqn,3,79.53160795216785
5.36736111111111,17.375,78.5625,0.5074055989583333,0.30859375,96.0,29.625,observation_noise,medium,2,plain_dqn,3,75.41863780471368
6.273849826388889,20.505208333333336,82.125,0.456787109375,0.3671875,96.0,35.25,observation_noise,high,3,plain_dqn,3,105.04493130864653
5.794878472222221,20.408854166666668,94.25,0.4801432291666667,0.2890625,96.0,27.75,reward_corruption,low,1,plain_dqn,3,89.39096267190565
13.619921875,39.74739583333333,92.96875,0.2699381510416667,0.6692708333333333,96.0,64.25,reward_corruption,medium,2,plain_dqn,3,345.13273708623825
17.18628472222222,51.079427083333336,86.875,0.082763671875,0.8997395833333334,96.0,86.375,reward_corruption,high,3,plain_dqn,3,461.69029668139535
3.3583902660740383,9.121569091971292,26.34999999999996,0.3594563802083333,0.15274269425487363,83.625,13.25,distribution_shift,low,1,plain_dqn,3,9.76050120267792
6.2734528762204285,17.365211706210527,64.50624999999997,0.45564778645833337,0.27393432485582736,107.375,30.125,distribution_shift,medium,2,plain_dqn,3,105.0319579952461
9.748853937042714,27.812236784184115,82.51875,0.49910481770833337,0.511424729850308,147.875,76.25,distribution_shift,high,3,plain_dqn,3,218.61666140796225
6.0400173611111105,18.828125,81.0625,0.4624837239583333,0.3515625,96.0,33.75,co_tenant_interference,low,1,plain_dqn,3,97.40270793585495
5.235243055555555,18.893229166666664,82.4375,0.42041015625,0.33723958333333337,96.0,32.375,co_tenant_interference,medium,2,plain_dqn,3,71.10069294220278
5.836935763888889,21.071614583333332,84.90625,0.3854166666666667,0.3684895833333333,96.0,35.375,co_tenant_interference,high,3,plain_dqn,3,90.76549899640405
6.454253472222223,19.3671875,81.625,0.473876953125,0.3580729166666667,96.0,34.375,co_tenant_matched_load_control,low,1,plain_dqn,3,110.94096870057379
6.723719618055556,19.803385416666664,81.59375,0.4777018229166667,0.3658854166666667,96.0,35.125,co_tenant_matched_load_control,medium,2,plain_dqn,3,119.74778889732114
4.003927951388889,16.1953125,78.75,0.41316731770833337,0.29427083333333337,96.0,28.25,co_tenant_matched_load_control,high,3,plain_dqn,3,30.85826955948166
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,clean,clean,0,heuristic_sjf_bestfit,4,0.0
5.930729166666666,18.365885416666664,46.03125,0.5331217447916666,0.35416666666666663,96.0,34.0,observation_noise,low,1,heuristic_sjf_bestfit,4,40.586032347010146
5.8423828125,18.38671875,47.1875,0.5152180989583334,0.34375,96.0,33.0,observation_noise,medium,2,heuristic_sjf_bestfit,4,38.491810362566376
7.144856770833334,21.536458333333336,52.4375,0.5026041666666666,0.4049479166666667,96.0,38.875,observation_noise,high,3,heuristic_sjf_bestfit,4,69.36653771760156
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,low,1,heuristic_sjf_bestfit,4,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,medium,2,heuristic_sjf_bestfit,4,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,high,3,heuristic_sjf_bestfit,4,0.0
2.422737585762459,7.142525344358893,22.693749999999994,0.3418782552083333,0.05982033940249949,72.25,5.0,distribution_shift,low,1,heuristic_sjf_bestfit,4,-42.569782731833556
6.727195727935099,19.684709058302946,66.74999999999999,0.4561360677083333,0.3114005288806382,120.875,40.25,distribution_shift,medium,2,heuristic_sjf_bestfit,4,59.46601667931261
7.953371160984007,23.74487395492092,72.64999999999999,0.495361328125,0.462204754536934,142.75,67.125,distribution_shift,high,3,heuristic_sjf_bestfit,4,88.53211196867314
7.0605685763888895,21.760416666666664,57.71875,0.46337890625,0.42317708333333337,96.0,40.625,co_tenant_interference,low,1,heuristic_sjf_bestfit,4,67.3685131075353
7.722721354166667,23.764322916666668,59.9375,0.4258626302083333,0.47526041666666663,96.0,45.625,co_tenant_interference,medium,2,heuristic_sjf_bestfit,4,83.06463228939462
8.780577256944445,26.833333333333332,64.875,0.36702473958333337,0.5377604166666666,96.0,51.625,co_tenant_interference,high,3,heuristic_sjf_bestfit,4,108.14076710975763
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,low,1,heuristic_sjf_bestfit,4,62.93263097246797
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,medium,2,heuristic_sjf_bestfit,4,62.93263097246797
8.022048611111112,24.916666666666668,62.0,0.4016927083333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,heuristic_sjf_bestfit,4,90.16008889254704
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,clean,clean,0,deeprm_inspired_pg,4,0.0
5.113606770833333,19.16015625,84.6875,0.425048828125,0.33203125,96.0,31.875,observation_noise,low,1,deeprm_inspired_pg,4,0.5543322408848856
5.875520833333333,19.48046875,84.0,0.4683430989583333,0.33723958333333337,96.0,32.375,observation_noise,medium,2,deeprm_inspired_pg,4,15.536665301106103
6.819509548611111,21.518229166666664,84.03125,0.4502766927083333,0.3828125,96.0,36.75,observation_noise,high,3,deeprm_inspired_pg,4,34.09932746142293
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,reward_corruption,low,1,deeprm_inspired_pg,4,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,reward_corruption,medium,2,deeprm_inspired_pg,4,247.28936228321726
8.363020833333332,24.4375,57.25,0.3385416666666667,0.5833333333333334,96.0,56.0,reward_corruption,high,3,deeprm_inspired_pg,4,64.45104465383038
5.436111493758672,14.08663842386148,71.78124999999999,0.293212890625,0.20467668660653698,72.25,14.75,distribution_shift,low,1,deeprm_inspired_pg,4,6.896088365594536
8.469943802841762,23.324356551224167,77.60624999999999,0.43302408854166663,0.38394889231704843,120.875,48.5,distribution_shift,medium,2,deeprm_inspired_pg,4,66.55358563556109
9.47248815457636,27.004700006652453,81.8125,0.467041015625,0.5079882581566021,142.75,73.375,distribution_shift,high,3,deeprm_inspired_pg,4,86.26769005311978
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_interference,low,1,deeprm_inspired_pg,4,0.0
5.434114583333334,20.305989583333332,84.96875,0.403564453125,0.359375,96.0,34.5,co_tenant_interference,medium,2,deeprm_inspired_pg,4,6.856820975010258
6.40607638888889,22.986979166666668,86.5,0.35188802083333337,0.4153645833333333,96.0,39.875,co_tenant_interference,high,3,deeprm_inspired_pg,4,25.969547999453802
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,low,1,deeprm_inspired_pg,4,0.0
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,medium,2,deeprm_inspired_pg,4,0.0
5.085416666666666,19.677083333333332,85.0,0.40625,0.34375,96.0,33.0,co_tenant_matched_load_control,high,3,deeprm_inspired_pg,4,0.0
3.111284722222222,11.626302083333332,65.5,0.5887858072916667,0.18098958333333334,96.0,17.375,clean,clean,0,plain_dqn,4,0.0
5.400520833333333,17.268229166666668,78.0625,0.515625,0.3059895833333333,96.0,29.375,observation_noise,low,1,plain_dqn,4,73.57848334356342
5.7572265625000005,18.427083333333336,79.59375,0.4976399739583333,0.31640625,96.0,30.375,observation_noise,medium,2,plain_dqn,4,85.04338485575585
6.424088541666666,20.740885416666664,82.9375,0.44637044270833337,0.36197916666666663,96.0,34.75,observation_noise,high,3,plain_dqn,4,106.47703811171253
6.89142795138889,21.436197916666668,94.5,0.52294921875,0.2890625,96.0,27.75,reward_corruption,low,1,plain_dqn,4,121.49782378215505
7.979210069444445,23.545572916666664,81.625,0.4099934895833333,0.49088541666666663,96.0,47.125,reward_corruption,medium,2,plain_dqn,4,156.46029797444342
16.60659722222222,49.31119791666667,91.34375,0.05590820312499999,0.9361979166666667,96.0,89.875,reward_corruption,high,3,plain_dqn,4,433.7536967803136
4.1650114793499835,11.048183773752417,48.68749999999995,0.310791015625,0.13575347957701867,72.25,10.375,distribution_shift,low,1,plain_dqn,4,33.86789867226108
8.05494142865178,22.292840531679452,75.51249999999999,0.44384765625,0.3635371677931729,120.875,46.375,distribution_shift,medium,2,plain_dqn,4,158.89438440396327
9.039819771741652,26.157703239380837,78.96249999999999,0.46712239583333337,0.4968832935202069,142.75,72.0,distribution_shift,high,3,plain_dqn,4,190.54942182485306
6.488498263888889,19.821614583333336,82.0625,0.46492513020833337,0.359375,96.0,34.5,co_tenant_interference,low,1,plain_dqn,4,108.54723508732775
5.499066840277777,19.032552083333336,82.125,0.43245442708333337,0.33723958333333337,96.0,32.375,co_tenant_interference,medium,2,plain_dqn,4,76.74585681602588
6.2302734375,21.661458333333336,85.125,0.388916015625,0.37890625,96.0,36.375,co_tenant_interference,high,3,plain_dqn,4,100.24761453043918
7.1282335069444445,20.740885416666664,81.90625,0.4803873697916667,0.38151041666666663,96.0,36.625,co_tenant_matched_load_control,low,1,plain_dqn,4,129.1090061938508
7.052756076388889,20.5546875,82.15625,0.48193359375,0.375,96.0,36.0,co_tenant_matched_load_control,medium,2,plain_dqn,4,126.68308130126668
4.365147569444444,16.916666666666664,78.5625,0.41357421875,0.29817708333333337,96.0,28.625,co_tenant_matched_load_control,high,3,plain_dqn,4,40.3004854639808
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,clean,clean,0,heuristic_sjf_bestfit,5,0.0
5.722048611111111,18.061197916666668,48.4375,0.521728515625,0.3463541666666667,96.0,33.25,observation_noise,low,1,heuristic_sjf_bestfit,5,35.639326721264254
6.073437500000001,18.94140625,47.5625,0.518310546875,0.359375,96.0,34.5,observation_noise,medium,2,heuristic_sjf_bestfit,5,43.96888760854358
6.978125,21.270833333333336,53.96875,0.497314453125,0.39583333333333337,96.0,38.0,observation_noise,high,3,heuristic_sjf_bestfit,5,65.41421457673157
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,low,1,heuristic_sjf_bestfit,5,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,medium,2,heuristic_sjf_bestfit,5,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,high,3,heuristic_sjf_bestfit,5,0.0
2.242956411378712,6.601145252810715,23.137499999999985,0.35791015625,0.07639576120842174,75.125,6.125,distribution_shift,low,1,heuristic_sjf_bestfit,5,-46.83143779768147
4.855364952963893,14.636678716701613,48.581249999999976,0.44970703125,0.2817005359158352,111.375,31.5,distribution_shift,medium,2,heuristic_sjf_bestfit,5,15.094868632750428
8.955748339490917,26.228262762118952,73.13124999999997,0.494873046875,0.48480507712817245,152.5,74.75,distribution_shift,high,3,heuristic_sjf_bestfit,5,112.29314142749777
6.9759331597222225,21.549479166666668,57.875,0.4673665364583333,0.41927083333333337,96.0,40.25,co_tenant_interference,low,1,heuristic_sjf_bestfit,5,65.36225770607845
7.838389756944444,24.15625,61.65625,0.4243977864583333,0.4778645833333333,96.0,45.875,co_tenant_interference,medium,2,heuristic_sjf_bestfit,5,85.80651467138566
8.7966796875,26.751302083333336,65.59375,0.3751627604166667,0.5390625,96.0,51.75,co_tenant_interference,high,3,heuristic_sjf_bestfit,5,108.5224700604963
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,low,1,heuristic_sjf_bestfit,5,62.93263097246797
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,medium,2,heuristic_sjf_bestfit,5,62.93263097246797
8.022048611111112,24.916666666666668,62.0,0.4016927083333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,heuristic_sjf_bestfit,5,90.16008889254704
6.706944444444445,21.166666666666668,88.5,0.486328125,0.3645833333333333,96.0,35.0,clean,clean,0,deeprm_inspired_pg,5,0.0
7.170616319444444,22.385416666666664,88.84375,0.43961588541666663,0.3802083333333333,96.0,36.5,observation_noise,low,1,deeprm_inspired_pg,5,6.913310209153023
7.849088541666667,23.798177083333336,88.1875,0.4287923177083333,0.3997395833333333,96.0,38.375,observation_noise,medium,2,deeprm_inspired_pg,5,17.029276247670325
8.789735243055555,26.096354166666668,88.0625,0.4086100260416667,0.4466145833333333,96.0,42.875,observation_noise,high,3,deeprm_inspired_pg,5,31.054242596810912
6.885763888888889,19.177083333333332,81.0,0.5598958333333334,0.34375,96.0,33.0,reward_corruption,low,1,deeprm_inspired_pg,5,2.666183474839501
3.0107638888888886,11.34375,65.5,0.5930989583333334,0.17708333333333334,96.0,17.0,reward_corruption,medium,2,deeprm_inspired_pg,5,-55.10975357216815
3.2961805555555554,12.34375,67.0,0.57421875,0.19791666666666666,96.0,19.0,reward_corruption,high,3,deeprm_inspired_pg,5,-50.854214123006834
4.925315729271292,12.790623759882351,63.18124999999992,0.32177734375,0.1914987429904445,75.125,14.625,distribution_shift,low,1,deeprm_inspired_pg,5,-26.563940255221997
6.4147978734010165,18.15146323104009,68.61874999999998,0.41414388020833337,0.34631400208534113,111.375,38.625,distribution_shift,medium,2,deeprm_inspired_pg,5,-4.355881779897875
9.886578445664343,27.909189316611176,80.00625,0.486083984375,0.5009812779536973,152.5,77.125,distribution_shift,high,3,deeprm_inspired_pg,5,47.40808616438862
8.296440972222221,25.231770833333332,90.0625,0.40470377604166663,0.41536458333333337,96.0,39.875,co_tenant_interference,low,1,deeprm_inspired_pg,5,23.699264858148666
10.340234374999998,29.81640625,91.6875,0.38370768229166663,0.48958333333333326,96.0,47.0,co_tenant_interference,medium,2,deeprm_inspired_pg,5,54.1720594325947
11.311762152777778,32.71875,92.71875,0.3413899739583333,0.56640625,96.0,54.375,co_tenant_interference,high,3,deeprm_inspired_pg,5,68.65746013667426
7.388194444444444,23.739583333333332,88.5,0.404296875,0.3958333333333333,96.0,38.0,co_tenant_matched_load_control,low,1,deeprm_inspired_pg,5,10.157382480844886
9.39548611111111,27.854166666666668,92.5,0.3958333333333333,0.4479166666666667,96.0,43.0,co_tenant_matched_load_control,medium,2,deeprm_inspired_pg,5,40.085939117829746
10.468402777777776,30.520833333333332,92.5,0.3821614583333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,deeprm_inspired_pg,5,56.08303996686681
3.0906249999999997,11.723958333333332,67.5,0.5877278645833334,0.17838541666666669,96.0,17.125,clean,clean,0,plain_dqn,5,0.0
4.511566840277777,16.782552083333332,81.90625,0.4685872395833333,0.27734375,96.0,26.625,observation_noise,low,1,plain_dqn,5,45.97587349735985
4.722439236111111,17.420572916666668,79.90625,0.4701334635416667,0.2942708333333333,96.0,28.25,observation_noise,medium,2,plain_dqn,5,52.79884282664869
5.437738715277778,19.9921875,85.15625,0.4051106770833333,0.34244791666666663,96.0,32.875,observation_noise,high,3,plain_dqn,5,75.94301202112123
9.43708767361111,30.091145833333336,94.5,0.4069010416666667,0.4036458333333333,96.0,38.75,reward_corruption,low,1,plain_dqn,5,205.34560723514213
8.322591145833332,24.182291666666664,86.5,0.44970703125,0.45963541666666663,96.0,44.125,reward_corruption,medium,2,plain_dqn,5,169.28505224132118
16.92282986111111,50.54296875,93.0625,0.015543619791666666,0.9752604166666666,96.0,93.625,reward_corruption,high,3,plain_dqn,5,447.5536456577914
3.593989015353591,9.449319557156286,35.812499999999964,0.3346354166666667,0.14614192341815818,75.125,11.25,distribution_shift,low,1,plain_dqn,5,16.286803327922062
6.184376584103815,17.295524931401047,57.068749999999994,0.433837890625,0.33164132996801915,111.375,37.125,distribution_shift,medium,2,plain_dqn,5,100.10116348970891
10.45972451050455,29.181652973592932,79.13749999999999,0.479736328125,0.5358334211947127,152.5,82.375,distribution_shift,high,3,plain_dqn,5,238.43395787274585
4.654991319444445,18.77734375,83.34375,0.35139973958333337,0.3203125,96.0,30.75,co_tenant_interference,low,1,plain_dqn,5,50.61650376362209
4.715863715277777,19.438802083333332,84.78125,0.337890625,0.33072916666666663,96.0,31.75,co_tenant_interference,medium,2,plain_dqn,5,52.58608583305246
5.092903645833333,20.37890625,85.21875,0.343017578125,0.35546875,96.0,34.125,co_tenant_interference,high,3,plain_dqn,5,64.78555780249411
4.678949652777778,19.657552083333336,84.75,0.306640625,0.33463541666666663,96.0,32.125,co_tenant_matched_load_control,low,1,plain_dqn,5,51.39169756207169
4.683615451388889,19.654947916666668,84.75,0.30859375,0.3359375,96.0,32.25,co_tenant_matched_load_control,medium,2,plain_dqn,5,51.54266374564656
4.871267361111111,19.427083333333336,84.375,0.36604817708333337,0.33723958333333337,96.0,32.375,co_tenant_matched_load_control,high,3,plain_dqn,5,57.6143129985395
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,clean,clean,0,heuristic_sjf_bestfit,6,0.0
5.698046875,17.95703125,48.15625,0.5222981770833333,0.33984375,96.0,32.625,observation_noise,low,1,heuristic_sjf_bestfit,6,35.07037326638957
6.327126736111111,19.625,50.6875,0.509765625,0.36848958333333337,96.0,35.375,observation_noise,medium,2,heuristic_sjf_bestfit,6,49.982509568295
7.040494791666667,21.33984375,53.625,0.50927734375,0.39713541666666663,96.0,38.125,observation_noise,high,3,heuristic_sjf_bestfit,6,66.89267048026669
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,low,1,heuristic_sjf_bestfit,6,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,medium,2,heuristic_sjf_bestfit,6,0.0
4.218576388888889,14.010416666666666,40.25,0.5657552083333334,0.23958333333333334,96.0,23.0,reward_corruption,high,3,heuristic_sjf_bestfit,6,0.0
2.4874371171702494,7.176964058252296,24.45625,0.35506184895833337,0.09695172520037781,79.5,8.75,distribution_shift,low,1,heuristic_sjf_bestfit,6,-41.03610109510417
5.288710999571927,15.75788664072888,51.51249999999999,0.461181640625,0.28068009512971637,112.625,33.125,distribution_shift,medium,2,heuristic_sjf_bestfit,6,25.367197652307905
8.743646860976543,25.86916897089186,72.34375,0.5000813802083334,0.4854232128731364,152.375,76.25,distribution_shift,high,3,heuristic_sjf_bestfit,6,107.26534392042838
7.128819444444444,22.145833333333336,59.78125,0.44661458333333337,0.42317708333333337,96.0,40.625,co_tenant_interference,low,1,heuristic_sjf_bestfit,6,68.98637804024857
7.930143229166666,24.3203125,62.21875,0.417236328125,0.48307291666666663,96.0,46.375,co_tenant_interference,medium,2,heuristic_sjf_bestfit,6,87.98150129634965
8.69997829861111,26.497395833333336,64.0625,0.3839518229166667,0.53125,96.0,51.0,co_tenant_interference,high,3,heuristic_sjf_bestfit,6,106.23019465821638
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,low,1,heuristic_sjf_bestfit,6,62.93263097246797
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,medium,2,heuristic_sjf_bestfit,6,62.93263097246797
8.022048611111112,24.916666666666668,62.0,0.4016927083333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,heuristic_sjf_bestfit,6,90.16008889254704
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,clean,clean,0,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,observation_noise,low,1,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,observation_noise,medium,2,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,observation_noise,high,3,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,reward_corruption,low,1,deeprm_inspired_pg,6,0.0
12.692013888888889,38.791666666666664,93.25,0.14518229166666666,0.7916666666666666,96.0,76.0,reward_corruption,medium,2,deeprm_inspired_pg,6,-28.135813148788927
12.25277777777778,34.84375,82.5,0.22916666666666666,0.7708333333333334,96.0,74.0,reward_corruption,high,3,deeprm_inspired_pg,6,-30.622837370242202
11.498787147996538,30.490978329837226,88.15625,0.18204752604166666,0.581247150214365,79.5,43.875,distribution_shift,low,1,deeprm_inspired_pg,6,-34.89205137969875
9.119264958078602,24.8701959733624,84.88125,0.37605794270833337,0.46162573789812145,112.625,51.125,distribution_shift,medium,2,deeprm_inspired_pg,6,-48.365281772439495
11.262777470779653,31.353454835686524,88.56249999999999,0.44010416666666663,0.5728112707926348,152.375,88.125,distribution_shift,high,3,deeprm_inspired_pg,6,-36.22837544069401
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,co_tenant_interference,low,1,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,co_tenant_interference,medium,2,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,co_tenant_interference,high,3,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,co_tenant_matched_load_control,low,1,deeprm_inspired_pg,6,0.0
17.66111111111111,52.5,94.5,0.0,1.0,96.0,96.0,co_tenant_matched_load_control,medium,2,deeprm_inspired_pg,6,0.0
