average_slowdown,mean_completion_time,p95_completion_time,utilization,task_failure_rate,tasks_arrived,tasks_failed,experiment,scenario,severity,severity_rank,method,method_label,seed
3.023090277777777,11.368489583333332,65.5,0.5913899739583334,0.1783854166666666,96.0,17.125,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,4
5.714409722222221,17.614583333333332,39.5,0.544921875,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,low,1,heuristic_sjf_bestfit,SJF best-fit heuristic,5
4.832291666666666,16.796875,62.28125,0.5110677083333333,0.2916666666666666,96.0,28.0,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p10,SJF-R(0.10),5
4.850368923611112,17.509114583333336,74.71875,0.4724934895833333,0.3046875,96.0,29.25,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p17,SJF-R(0.17),5
4.77751736111111,17.62890625,75.0625,0.4632975260416667,0.3072916666666666,96.0,29.5,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p18,SJF-R(0.18),5
5.373046875,19.680989583333336,81.0,0.4088541666666666,0.34375,96.0,33.0,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p25,SJF-R(0.25),5
3.0755425347222216,11.514322916666668,66.25,0.5924479166666667,0.1809895833333333,96.0,17.375,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_lite,Simplified PSAIM,5
3.0619357638888887,11.475260416666666,65.65625,0.59130859375,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_rawvar,PSAIM-RawVar,5
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,heuristic_sjf_bestfit,SJF best-fit heuristic,5
5.089279513888889,17.4140625,62.0,0.510498046875,0.3072916666666666,96.0,29.5,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p10,SJF-R(0.10),5
5.306553819444445,18.533854166666664,77.625,0.4812825520833333,0.3216145833333333,96.0,30.875,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p17,SJF-R(0.17),5
4.948003472222222,17.763020833333336,77.0,0.4810384114583333,0.31640625,96.0,30.375,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p18,SJF-R(0.18),5
5.667100694444445,20.615885416666664,85.4375,0.4185384114583333,0.3658854166666667,96.0,35.125,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p25,SJF-R(0.25),5
3.699544270833333,13.924479166666668,74.4375,0.5432942708333333,0.2252604166666666,96.0,21.625,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_lite,Simplified PSAIM,5
3.091796875,11.561197916666668,65.65625,0.5887858072916667,0.18359375,96.0,17.625,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_rawvar,PSAIM-RawVar,5
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,high,3,heuristic_sjf_bestfit,SJF best-fit heuristic,5
4.997113715277777,17.18359375,62.96875,0.5067545572916667,0.3046875,96.0,29.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p10,SJF-R(0.10),5
5.109049479166666,18.369791666666664,76.6875,0.4700520833333333,0.3177083333333333,96.0,30.5,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p17,SJF-R(0.17),5
5.344162326388889,19.131510416666668,83.53125,0.46630859375,0.3255208333333333,96.0,31.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p18,SJF-R(0.18),5
5.329253472222222,19.154947916666664,83.625,0.460205078125,0.33203125,96.0,31.875,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p25,SJF-R(0.25),5
3.1121310763888888,11.635416666666666,65.65625,0.5872395833333333,0.1822916666666666,96.0,17.5,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_lite,Simplified PSAIM,5
3.383376736111112,12.608072916666668,71.65625,0.5758463541666667,0.1940104166666666,96.0,18.625,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,5
5.714409722222221,17.614583333333332,39.5,0.544921875,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,low,1,heuristic_sjf_bestfit,SJF best-fit heuristic,6
5.065407986111111,17.345052083333336,63.75,0.506591796875,0.3151041666666666,96.0,30.25,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p10,SJF-R(0.10),6
4.899826388888889,17.643229166666668,76.03125,0.47314453125,0.3098958333333333,96.0,29.75,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p17,SJF-R(0.17),6
4.981532118055556,18.51692708333333,82.28125,0.4598795572916666,0.30859375,96.0,29.625,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p18,SJF-R(0.18),6
5.173546006944445,19.235677083333336,80.40625,0.4171549479166666,0.3346354166666666,96.0,32.125,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p25,SJF-R(0.25),6
3.603255208333333,13.578125,73.03125,0.5511881510416667,0.21875,96.0,21.0,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_lite,Simplified PSAIM,6
3.113997395833333,11.626302083333332,65.3125,0.589111328125,0.1822916666666666,96.0,17.5,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_rawvar,PSAIM-RawVar,6
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,heuristic_sjf_bestfit,SJF best-fit heuristic,6
5.131618923611112,17.81640625,68.625,0.4930826822916666,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p10,SJF-R(0.10),6
5.123046875,18.13020833333333,70.75,0.4751790364583333,0.32421875,96.0,31.125,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p17,SJF-R(0.17),6
5.449457465277778,18.91145833333333,77.0,0.4759114583333333,0.3268229166666666,96.0,31.375,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p18,SJF-R(0.18),6
5.510763888888889,20.084635416666664,83.21875,0.4292805989583333,0.3515625,96.0,33.75,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p25,SJF-R(0.25),6
3.082942708333333,11.5078125,64.84375,0.591552734375,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_lite,Simplified PSAIM,6
3.047981770833333,11.43359375,65.59375,0.5917154947916667,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_rawvar,PSAIM-RawVar,6
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,high,3,heuristic_sjf_bestfit,SJF best-fit heuristic,6
5.253819444444444,17.802083333333336,62.6875,0.5010579427083334,0.3190104166666666,96.0,30.625,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p10,SJF-R(0.10),6
5.067491319444445,18.013020833333332,77.375,0.4839680989583333,0.3151041666666667,96.0,30.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p17,SJF-R(0.17),6
5.089995659722222,18.1875,76.5,0.469482421875,0.3177083333333333,96.0,30.5,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p18,SJF-R(0.18),6
5.4299913194444445,19.7109375,84.03125,0.4484049479166666,0.3359375,96.0,32.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p25,SJF-R(0.25),6
3.0498480902777776,11.436197916666668,65.5,0.5919596354166667,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_lite,Simplified PSAIM,6
3.0805338541666663,11.541666666666668,65.5,0.5900065104166667,0.1822916666666666,96.0,17.5,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,6
5.714409722222221,17.614583333333332,39.5,0.544921875,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,low,1,heuristic_sjf_bestfit,SJF best-fit heuristic,7
4.789843749999999,16.985677083333332,68.34375,0.5000813802083334,0.2994791666666667,96.0,28.75,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p10,SJF-R(0.10),7
4.652756076388888,17.041666666666668,74.875,0.48681640625,0.2981770833333333,96.0,28.625,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p17,SJF-R(0.17),7
4.890364583333334,17.377604166666664,70.625,0.4822591145833333,0.3059895833333333,96.0,29.375,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p18,SJF-R(0.18),7
4.884223090277779,18.432291666666664,81.65625,0.418701171875,0.32421875,96.0,31.125,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p25,SJF-R(0.25),7
3.697547743055556,13.751302083333332,73.5,0.5523274739583334,0.2200520833333333,96.0,21.125,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_lite,Simplified PSAIM,7
3.062217881944445,11.47265625,65.5,0.58984375,0.1822916666666666,96.0,17.5,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_rawvar,PSAIM-RawVar,7
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,heuristic_sjf_bestfit,SJF best-fit heuristic,7
5.329079861111111,17.967447916666668,66.375,0.5123697916666666,0.3190104166666667,96.0,30.625,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p10,SJF-R(0.10),7
5.295594618055555,18.934895833333336,77.71875,0.4601236979166666,0.3255208333333333,96.0,31.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p17,SJF-R(0.17),7
5.063541666666667,18.197916666666664,75.21875,0.469970703125,0.3190104166666666,96.0,30.625,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p18,SJF-R(0.18),7
5.586284722222223,20.24739583333333,83.9375,0.422119140625,0.3515625,96.0,33.75,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p25,SJF-R(0.25),7
3.177039930555556,11.837239583333332,66.25,0.58642578125,0.1848958333333333,96.0,17.75,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_lite,Simplified PSAIM,7
3.0217013888888884,11.375,65.5625,0.5914713541666667,0.1783854166666666,96.0,17.125,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_rawvar,PSAIM-RawVar,7
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,high,3,heuristic_sjf_bestfit,SJF best-fit heuristic,7
5.122026909722223,17.604166666666668,71.625,0.5066731770833333,0.3020833333333333,96.0,29.0,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p10,SJF-R(0.10),7
5.261002604166666,18.885416666666668,83.375,0.4662272135416666,0.3229166666666667,96.0,31.0,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p17,SJF-R(0.17),7
5.123589409722222,18.177083333333336,75.625,0.4744466145833333,0.3229166666666667,96.0,31.0,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p18,SJF-R(0.18),7
5.252018229166668,19.2109375,85.125,0.4440104166666666,0.3307291666666666,96.0,31.75,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p25,SJF-R(0.25),7
3.1173611111111112,11.614583333333332,65.5,0.5894368489583333,0.18359375,96.0,17.625,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_lite,Simplified PSAIM,7
3.6663628472222234,13.657552083333332,74.25,0.5537109375,0.2200520833333333,96.0,21.125,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,7
5.714409722222221,17.614583333333332,39.5,0.544921875,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,low,1,heuristic_sjf_bestfit,SJF best-fit heuristic,8
4.84765625,16.735677083333336,61.65625,0.5150553385416666,0.2942708333333333,96.0,28.25,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p10,SJF-R(0.10),8
5.009722222222223,18.018229166666664,81.78125,0.47509765625,0.3111979166666666,96.0,29.875,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p17,SJF-R(0.17),8
4.852604166666667,17.544270833333332,73.25,0.47021484375,0.30859375,96.0,29.625,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p18,SJF-R(0.18),8
4.941015625,18.765625,82.53125,0.4287923177083333,0.3229166666666666,96.0,31.0,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p25,SJF-R(0.25),8
3.3320095486111114,12.4296875,71.5,0.580078125,0.1927083333333333,96.0,18.5,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_lite,Simplified PSAIM,8
3.0701822916666663,11.484375,66.25,0.5912272135416667,0.1783854166666666,96.0,17.125,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_rawvar,PSAIM-RawVar,8
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,heuristic_sjf_bestfit,SJF best-fit heuristic,8
5.1175781250000005,17.436197916666668,62.9375,0.5167643229166666,0.3059895833333333,96.0,29.375,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p10,SJF-R(0.10),8
5.158897569444445,18.44921875,75.5625,0.4632975260416666,0.3255208333333333,96.0,31.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p17,SJF-R(0.17),8
4.929557291666667,17.92578125,80.125,0.4729817708333333,0.3098958333333333,96.0,29.75,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p18,SJF-R(0.18),8
5.4646484375,19.657552083333336,83.5625,0.4403483072916667,0.3411458333333333,96.0,32.75,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p25,SJF-R(0.25),8
3.0484592013888885,11.46484375,65.5,0.5904134114583334,0.1783854166666666,96.0,17.125,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_lite,Simplified PSAIM,8
3.061675347222222,11.473958333333334,65.5,0.5919596354166667,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_rawvar,PSAIM-RawVar,8
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,high,3,heuristic_sjf_bestfit,SJF best-fit heuristic,8
5.206814236111112,17.723958333333332,68.28125,0.5088704427083333,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p10,SJF-R(0.10),8
5.067361111111111,18.282552083333336,80.1875,0.476806640625,0.3111979166666667,96.0,29.875,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p17,SJF-R(0.17),8
5.1951171875,18.537760416666664,76.0625,0.4639485677083333,0.3216145833333333,96.0,30.875,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p18,SJF-R(0.18),8
5.591254340277778,20.1953125,83.125,0.4332682291666666,0.3463541666666667,96.0,33.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p25,SJF-R(0.25),8
3.5749348958333336,12.778645833333332,72.0,0.5836588541666667,0.1940104166666666,96.0,18.625,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_lite,Simplified PSAIM,8
3.1018229166666664,11.557291666666668,65.5,0.5924479166666667,0.1809895833333333,96.0,17.375,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,8
5.714409722222221,17.614583333333332,39.5,0.544921875,0.3125,96.0,30.0,c5_duration_misreport_mechanism,duration_misreport,low,1,heuristic_sjf_bestfit,SJF best-fit heuristic,9
4.798328993055555,16.479166666666668,56.71875,0.5143229166666666,0.3046875,96.0,29.25,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p10,SJF-R(0.10),9
4.975868055555555,17.842447916666664,75.46875,0.467041015625,0.30859375,96.0,29.625,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p17,SJF-R(0.17),9
4.669661458333334,16.920572916666664,72.96875,0.4788411458333332,0.30078125,96.0,28.875,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p18,SJF-R(0.18),9
4.959288194444445,18.60286458333333,81.09375,0.439208984375,0.3203125,96.0,30.75,c5_duration_misreport_mechanism,duration_misreport,low,1,sjf_r_0p25,SJF-R(0.25),9
3.698328993055555,13.71484375,73.4375,0.5606282552083333,0.2278645833333333,96.0,21.875,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_lite,Simplified PSAIM,9
3.037413194444444,11.419270833333332,65.5,0.59130859375,0.1796875,96.0,17.25,c5_duration_misreport_mechanism,duration_misreport,low,1,psaim_rawvar,PSAIM-RawVar,9
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,heuristic_sjf_bestfit,SJF best-fit heuristic,9
5.313975694444444,18.075520833333336,68.1875,0.499755859375,0.3190104166666666,96.0,30.625,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p10,SJF-R(0.10),9
5.319921875,19.01171875,79.8125,0.4612630208333333,0.328125,96.0,31.5,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p17,SJF-R(0.17),9
5.150520833333333,18.65234375,80.125,0.462646484375,0.3255208333333333,96.0,31.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p18,SJF-R(0.18),9
5.329383680555556,19.291666666666668,81.15625,0.4439290364583333,0.34375,96.0,33.0,c5_duration_misreport_mechanism,duration_misreport,medium,2,sjf_r_0p25,SJF-R(0.25),9
3.082400173611111,11.513020833333334,64.8125,0.5887858072916667,0.1822916666666666,96.0,17.5,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_lite,Simplified PSAIM,9
3.330512152777778,12.419270833333334,71.5,0.5780436197916666,0.1901041666666666,96.0,18.25,c5_duration_misreport_mechanism,duration_misreport,medium,2,psaim_rawvar,PSAIM-RawVar,9
6.061979166666667,18.375,44.5,0.5475260416666666,0.3541666666666667,96.0,34.0,c5_duration_misreport_mechanism,duration_misreport,high,3,heuristic_sjf_bestfit,SJF best-fit heuristic,9
5.133506944444444,17.703125,67.875,0.504150390625,0.3072916666666666,96.0,29.5,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p10,SJF-R(0.10),9
5.425455729166667,19.16927083333333,79.6875,0.46435546875,0.3255208333333333,96.0,31.25,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p17,SJF-R(0.17),9
5.208723958333334,18.647135416666664,79.8125,0.46435546875,0.3216145833333333,96.0,30.875,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p18,SJF-R(0.18),9
5.6275390625,19.903645833333336,81.21875,0.4475911458333333,0.34375,96.0,33.0,c5_duration_misreport_mechanism,duration_misreport,high,3,sjf_r_0p25,SJF-R(0.25),9
3.0256076388888884,11.37890625,65.5,0.5922037760416667,0.1783854166666666,96.0,17.125,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_lite,Simplified PSAIM,9
3.118489583333333,11.639322916666668,66.25,0.5917154947916667,0.18359375,96.0,17.625,c5_duration_misreport_mechanism,duration_misreport,high,3,psaim_rawvar,PSAIM-RawVar,9
